id,duration,start_station_id,end_station_id
8725,3627,62,50
8726,471,49,57
8727,788,50,60
8728,1512,70,48
8729,1483,70,48
8730,560,50,60
8731,80,55,55
8732,1467,48,70
8733,614,50,42
8734,2547,77,45
8735,454,55,50
8736,431,55,50
8737,1594,54,70
8739,1569,54,70
8740,11940,77,76
8741,738,50,60
8742,323,73,75
8743,351,77,50
8744,879,69,50
8746,865,69,50
8747,2793,50,60
8750,1284,70,41
8751,965,60,48
8752,933,60,48
8753,9136,59,59
8754,2525,50,60
8755,23108,72,72
8756,261,68,62
8757,1160,50,75
8759,1604,68,66
8761,1509,68,66
8762,861,50,75
8763,567,50,39
8764,925,67,76
8765,894,60,76
8766,864,60,76
8767,1679,72,48
8768,710,50,73
8769,1658,72,48
8770,677,50,73
8771,1492,50,60
8773,6443,47,47
8774,6455,47,47
8775,1413,69,65
8776,4989,48,60
8778,1381,69,65
8779,1115,68,60
8781,4890,48,60
8782,851,60,48
8785,810,60,48
8786,952,68,60
8787,393,6,8
8790,8975,51,51
8793,4272,14,14
8794,4243,14,14
8795,5980,47,47
8796,5930,47,47
8800,870,64,48
8801,834,64,48
8804,8770,51,51
8805,999,76,50
8806,972,76,50
8808,827,76,50
8809,3160,49,49
8810,776,76,50
8811,907,70,50
8812,853,70,50
8813,14384,47,71
8814,599,75,46
8815,537,75,46
8817,565,55,76
8819,954,39,50
8821,14227,47,71
8822,1083,64,65
8823,933,39,50
8824,1038,64,65
8826,541,50,77
8830,14130,72,72
8831,613,49,77
8832,1098,65,67
8833,878,70,50
8834,321,62,64
8835,1070,65,67
8836,869,70,50
8837,1279,51,60
8838,1118,51,60
8839,11502,60,75
8840,243,72,39
8841,814,60,63
8842,11110,60,75
8843,11348,60,60
8844,11346,60,60
8846,421,60,60
8847,1582,39,72
8849,893,60,73
8850,22049,50,74
8851,22014,50,74
8854,827,60,73
8855,8920,41,41
8856,1216,67,58
8857,1190,67,58
8858,316,50,55
8859,20894,56,56
8861,3083,77,77
8862,1678,74,73
8863,407,67,39
8865,447,67,76
8867,981,70,66
8868,360,66,39
8869,339,63,49
8870,1495,60,60
8871,1484,60,60
8872,1551,46,61
8873,1330,57,50
8874,1297,57,50
8875,1486,46,61
8876,711,73,49
8877,700,73,49
8878,2711,50,73
8880,531,73,50
8881,973,57,50
8885,838,61,50
8888,729,50,63
8889,734,50,63
8890,2021,10,4
8892,1724,58,60
8893,1698,58,60
8894,468,57,49
8895,772,61,50
8896,864,48,76
8897,843,48,76
8898,1177,66,39
8899,1175,66,39
8900,1500,49,77
8901,574,48,73
8902,1458,49,77
8903,628,48,73
8905,2315,38,38
8907,891,76,74
8909,1057,66,50
8912,1146,66,69
8913,1057,73,49
8914,1122,66,69
8915,119,66,67
8918,701,60,50
8926,460,60,50
8927,449,60,50
8928,601,76,66
8929,1391,73,54
8930,1506,50,67
8931,613,72,65
8932,1493,50,67
8933,1450,50,67
8934,1008,73,54
8935,1367,50,67
8937,1670,14,14
8938,14827,45,47
8939,1641,50,70
8940,204,65,70
8941,1280,74,58
8942,1085,76,69
8943,464,75,68
8944,870,4,16
8945,184,70,61
8946,1199,14,14
8947,376,8,6
8948,210,75,77
8949,158,75,77
8950,810,76,69
8951,951,50,60
8952,505,48,73
8953,528,48,73
8954,745,69,50
8955,752,69,50
8958,379,65,70
8959,1012,63,63
8960,280,65,70
8961,288,77,75
8962,8937,61,61
8963,271,77,75
8964,393,48,50
8965,389,48,50
8966,8665,61,61
8968,61,71,71
8969,9132,58,58
8972,694,67,39
8975,1066,73,50
8976,500,57,65
8977,1521,76,55
8984,1551,14,14
8986,7274,76,72
8987,1513,14,14
8988,7231,76,72
8989,1505,60,50
8991,8254,61,61
8992,1005,66,51
8994,4017,50,60
8996,671,73,50
8997,3954,50,60
8998,3930,50,60
8999,8050,61,61
9000,1642,70,60
9001,539,50,48
9002,231,3,5
9003,510,50,48
9004,2235,29,36
9005,7779,61,61
9007,997,54,50
9008,517,5,2
9009,968,58,39
9010,919,58,39
9011,492,54,69
9012,548,50,61
9013,541,50,61
9014,961,77,57
9015,903,77,57
9016,1537,10,11
9017,903,60,68
9018,890,60,68
9019,940,51,64
9020,713,59,39
9021,1406,39,61
9022,1407,39,61
9023,730,76,49
9024,1365,10,11
9025,756,77,68
9027,1206,10,11
9028,362,59,39
9030,559,50,48
9031,554,74,54
9033,1447,50,60
9034,1427,50,60
9036,1003,54,60
9037,573,46,76
9038,2873,50,66
9039,684,74,76
9041,574,74,76
9042,836,69,50
9043,1551,68,68
9044,2079,48,48
9045,335,64,69
9046,560,39,66
9047,2494,50,66
9048,1059,57,60
9049,1577,73,50
9050,1544,73,50
9052,242,2,14
9054,733,76,67
9055,714,76,67
9057,2235,50,66
9059,521,77,50
9062,2204,50,66
9063,460,77,50
9064,568,48,60
9065,541,48,60
9066,2008,50,66
9067,2001,50,66
9069,940,14,14
9070,3633,2,2
9071,3619,2,2
9072,1300,50,54
9073,1327,50,54
9076,609,16,10
9077,707,66,70
9078,258,73,73
9079,1129,66,70
9080,1109,66,70
9081,1052,66,70
9082,1010,66,70
9083,117,14,14
9084,397,45,77
9085,517,14,10
9086,125,50,50
9087,669,54,69
9088,978,54,70
9090,11843,69,50
9091,11854,69,50
9092,722,57,56
9093,218,48,42
9094,1598,50,69
9095,803,35,35
9096,1600,50,69
9097,1536,71,46
9098,11672,69,50
9100,240,60,48
9101,605,10,9
9102,840,6,11
9103,287,42,74
9104,3996,74,66
9105,1057,50,58
9106,684,50,47
9109,1813,60,61
9110,639,66,70
9111,1718,60,61
9112,603,67,67
9116,564,9,9
9117,248,49,74
9118,937,73,54
9119,933,73,54
9120,1077,11,6
9121,879,60,76
9122,698,54,54
9123,643,50,60
9124,626,50,60
9125,448,54,54
9126,129,58,58
9127,410,50,54
9128,956,77,66
9129,2257,61,60
9130,1041,51,54
9131,1125,76,70
9132,1114,76,70
9133,1109,74,59
9134,1057,74,59
9135,2318,61,62
9136,775,47,46
9138,928,9,4
9139,446,50,54
9140,318,71,71
9141,373,50,54
9142,2656,28,33
9143,2649,28,33
9144,4576,76,76
9145,4533,76,76
9146,262,6,6
9147,1042,54,60
9148,885,70,77
9149,481,60,50
9150,462,60,50
9151,2077,73,60
9152,1247,47,58
9154,804,60,77
9155,794,60,77
9156,381,48,50
9157,387,48,50
9158,66736,75,72
9159,240,75,45
9161,1014,50,57
9162,987,50,57
9164,774,47,58
9167,455,68,70
9169,7306,39,71
9171,463,42,62
9172,991,49,60
9173,1336,39,74
9174,1355,39,74
9175,511,46,77
9176,697,2,8
9177,1040,76,65
9178,1200,77,50
9179,511,74,46
9180,326,39,71
9181,1408,77,50
9184,1150,77,50
9185,3720,42,42
9186,1411,6,3
9187,503,60,42
9189,1282,6,3
9190,3483,42,42
9191,848,33,28
9192,765,33,28
9193,12742,58,77
9194,481,42,51
9195,4556,24,24
9198,4441,24,24
9199,1468,50,48
9200,1459,50,48
9201,512,65,57
9202,680,8,14
9203,1350,50,48
9204,381,49,41
9205,788,50,70
9206,760,50,70
9207,4017,28,28
9208,1366,54,73
9210,4517,39,39
9211,1234,54,73
9212,843,67,56
9213,823,67,56
9214,802,71,67
9215,3507,28,28
9216,524,45,76
9218,1349,41,67
9219,1839,48,60
9220,1708,48,60
9221,1689,48,60
9222,414,47,50
9223,715,39,46
9224,630,39,46
9225,684,65,54
9226,775,74,60
9227,781,74,60
9228,1112,57,60
9229,1151,57,60
9230,1533,59,48
9231,612,72,50
9232,1344,70,42
9233,694,60,48
9234,428,54,50
9235,520,60,48
9236,1568,11,16
9237,428,60,48
9239,256,69,65
9240,9495,76,77
9241,1034,63,65
9242,1004,63,65
9243,290,61,70
9244,1021,42,59
9245,9279,76,77
9246,471,2,10
9247,460,2,10
9249,1873,35,35
9250,1824,35,35
9251,298,62,69
9252,77583,70,70
9253,294,65,70
9254,763,57,50
9255,344,55,76
9256,353,22,22
9257,2355,3,3
9260,936,50,57
9264,363,42,73
9265,196,70,61
9268,254,41,50
9269,831,10,13
9270,1038,12,2
9271,1643,16,11
9274,803,59,74
9275,826,59,74
9276,764,12,2
9282,523,74,76
9283,511,74,76
9284,628,51,70
9285,2056,69,69
9286,297,69,65
9287,414,55,68
9288,993,60,50
9289,348,70,68
9290,424,70,65
9291,1673,60,60
9294,357,70,65
9295,1118,54,65
9296,984,54,65
9297,418,77,50
9298,279,77,50
9299,902,73,57
9300,1109,50,69
9301,1053,50,69
9302,1118,60,54
9303,1103,48,76
9304,943,50,69
9306,831,65,76
9308,975,57,59
9310,1633,68,57
9312,3128,54,54
9313,397,50,77
9314,360,50,77
9315,1221,61,61
9316,655,68,69
9317,619,68,69
9318,491,57,55
9319,566,68,50
9320,9730,75,56
9321,9722,75,56
9322,1093,65,51
9323,1073,65,51
9324,1684,50,71
9325,430,28,30
9327,815,60,68
9328,800,60,68
9329,253,28,30
9330,626,50,54
9331,854,77,49
9332,3580,7,10
9333,393,61,70
9334,3296,7,10
9335,3270,7,10
9336,3186,11,10
9337,3102,11,10
9338,1138,65,54
9339,1130,65,54
9340,279,50,41
9341,604,51,57
9342,793,76,65
9343,327,65,65
9344,304,65,65
9346,426,70,39
9347,3950,49,49
9348,524,45,60
9349,3864,49,49
9350,391,60,74
9351,610,76,74
9352,610,76,74
9353,12607,76,59
9354,12603,76,59
9355,12311,76,59
9356,12682,76,59
9357,1230,73,73
9358,1214,73,73
9359,873,71,65
9360,11953,76,59
9361,898,74,58
9363,1662,75,75
9364,1645,77,75
9365,1653,75,75
9366,1132,73,77
9367,1135,73,77
9368,615,71,42
9369,157,13,13
9370,1277,77,66
9371,1244,77,66
9372,4946,35,35
9373,4936,35,35
9374,803,73,75
9375,522,61,47
9376,6609,57,60
9377,6555,57,60
9378,617,50,39
9379,801,33,28
9380,89,60,60
9381,776,60,70
9383,912,65,56
9385,376,77,42
9386,693,58,47
9387,591,45,70
9388,853,66,55
9389,631,72,70
9390,487,54,42
9392,169,55,63
9393,287,72,76
9394,522,66,76
9396,515,55,76
9397,304,73,42
9398,199,62,64
9399,206,64,69
9400,677,55,60
9401,764,66,74
9402,97,50,50
9403,553,54,69
9404,585,65,66
9405,378,42,49
9406,728,70,77
9408,399,59,66
9409,857,67,55
9410,245,77,62
9411,200,72,67
9412,212,65,70
9413,976,66,45
9414,745,66,77
9415,752,70,50
9416,827,72,65
9417,512,58,47
9418,361,55,61
9419,370,49,62
9420,764,56,60
9421,350,67,39
9422,804,55,60
9423,414,47,64
9424,525,77,60
9425,1444,42,47
9426,305,50,50
9428,1169,74,70
9430,719,50,75
9431,498,70,54
9432,583,70,63
9433,608,70,55
9434,357,39,58
9436,92,9,9
9437,283,50,50
9439,472,9,11
9440,634,33,28
9442,801,60,50
9443,1106,60,77
9444,60,24,24
9445,197,58,66
9446,20794,60,60
9447,362,61,62
9448,656,70,49
9449,477,73,76
9450,321,70,64
9451,88,51,51
9452,266,68,70
9453,701,49,65
9454,794,70,65
9455,599,51,70
9456,614,56,72
9458,643,39,74
9459,340,30,28
9460,412,51,42
9461,389,70,57
9462,432,47,63
9463,85,36,36
9464,643,49,45
9465,474,72,66
9466,874,55,67
9467,406,72,66
9468,11021,46,60
9469,11016,46,60
9470,404,77,64
9471,7826,75,72
9472,320,69,57
9473,318,42,51
9474,186,62,77
9475,573,67,77
9476,712,66,77
9477,4944,57,68
9478,349,69,57
9479,336,69,57
9480,196,72,67
9481,386,39,63
9482,1153,59,45
9484,587,50,60
9485,284,70,65
9486,312,76,77
9487,348,45,74
9488,360,61,55
9489,5637,46,41
9490,5594,46,41
9491,589,39,70
9493,859,50,71
9495,488,62,41
9498,813,77,66
9500,264,37,35
9502,590,58,47
9504,208,77,76
9505,23604,76,76
9508,23438,76,76
9509,1232,71,71
9510,2784,70,70
9511,454,39,70
9512,291,57,69
9513,1037,71,71
9514,325,56,49
9515,476,60,50
9516,482,7,4
9517,932,71,71
9518,1838,67,66
9519,886,67,70
9520,2452,67,61
9521,722,66,77
9523,1095,21,21
9525,564,70,54
9526,476,70,62
9527,720,74,64
9528,768,60,55
9529,2101,71,71
9530,479,76,75
9531,405,70,63
9532,583,70,54
9533,1972,71,71
9534,1942,71,71
9535,419,76,62
9536,1852,71,71
9540,12730,74,74
9541,12682,74,74
9548,721,28,33
9558,310,55,41
9559,656,66,69
9561,684,69,49
9562,771,71,50
9564,91,66,66
9565,24422,68,68
9566,141,49,49
9567,563,39,74
9568,1609,67,50
9574,829,70,55
9576,609,10,10
9577,536,55,39
9578,1470,21,21
9580,1101,67,50
9595,1065,64,46
9598,1051,76,39
9599,122,66,67
9600,804,47,58
9601,301,50,45
9605,309,22,21
9606,494,39,66
9609,293,72,66
9613,269,75,42
9618,375,6,6
9619,568,5,12
9620,1005,5,2
9621,954,49,69
9622,960,58,48
9623,439,56,68
9624,577,66,47
9625,1730,21,34
9626,358,55,74
9630,16087,68,68
9631,16011,68,68
9632,1038,21,24
9633,3602,37,37
9634,268,77,50
9635,372,66,39
9636,447,4,7
9637,3471,2,2
9638,278,47,39
9641,296,24,22
9642,144,62,62
9644,1080,74,61
9653,1692,74,65
9656,830,60,42
9663,1038,41,64
9664,1008,58,74
9671,705,64,57
9674,1937,77,50
9675,1932,77,50
9679,14235,73,73
9680,374,47,62
9681,561,64,57
9682,14180,73,73
9683,543,12,5
9687,1536,62,65
9688,459,59,66
9689,594,57,66
9690,807,70,48
9691,415,62,70
9692,243,74,49
9693,529,66,76
9694,1566,50,60
9695,215,11,7
9696,1540,50,60
9697,1267,64,74
9698,522,72,66
9699,1654,69,70
9700,205,64,54
9701,987,77,77
9703,179,74,55
9704,10929,35,35
9705,559,71,39
9706,395,7,10
9709,762,2,8
9710,1952,69,70
9715,513,76,58
9716,103,66,67
9717,683,61,65
9718,913,74,67
9719,970,49,47
9720,1057,49,47
9721,733,60,68
9723,17453,39,39
9724,1177,65,48
9725,553,54,41
9726,173,58,59
9727,137,67,66
9728,1015,60,47
9729,787,65,39
9731,451,70,64
9732,396,47,46
9735,407,37,34
9749,524,77,64
9750,321,72,57
9752,381,65,61
9754,184,64,62
9755,159,12,7
9756,1032,63,64
9757,532,58,66
9758,573,57,64
9759,335,10,5
9760,527,57,64
9765,1246,56,50
9769,775,69,39
9770,429,68,41
9771,487,77,64
9772,635,39,62
9773,376,45,50
9774,172,67,72
9775,2674,75,60
9777,205,47,56
9780,14456,74,74
9781,14443,74,74
9783,2458,75,60
9784,18009,7,7
9785,536,72,68
9786,580,60,50
9787,2556,47,60
9788,2525,47,60
9797,869,45,65
9798,1808,41,61
9799,535,62,45
9800,429,59,66
9801,3099,41,60
9802,493,62,56
9803,3695,67,67
9804,521,59,58
9806,3604,77,77
9807,525,60,51
9808,1184,59,64
9809,1151,38,34
9810,323,5,11
9811,438,45,62
9812,404,64,51
9813,381,42,60
9814,1483,60,61
9815,1452,60,61
9816,130,62,63
9817,667,76,58
9818,535,58,76
9820,552,41,62
9821,306,39,58
9822,7237,67,69
9823,1154,8,2
9824,1003,46,64
9825,190,55,49
9827,913,73,54
9829,789,66,59
9830,918,60,56
9831,477,74,45
9832,2393,50,60
9833,250,45,46
9834,1207,36,35
9835,1153,58,71
9836,205,69,65
9837,333,58,39
9838,2743,54,60
9839,529,68,74
9841,439,11,9
9852,423,58,76
9853,537,67,76
9854,511,66,76
9855,502,66,76
9856,1334,47,66
9858,69619,63,63
9859,500,47,61
9860,684,64,49
9861,384,39,69
9862,1275,69,70
9867,183,66,67
9873,736,67,56
9874,318,51,63
9875,334,51,63
9876,929,74,76
9877,717,67,76
9878,687,67,76
9879,791,49,46
9880,13229,76,71
9881,6011,48,42
9882,965,60,39
9883,961,60,39
9884,5960,48,42
9885,12986,76,71
9886,216,42,42
9887,10970,60,60
9888,1804,34,38
9889,1137,65,70
9890,706,35,35
9891,986,65,70
9892,420,51,64
9893,187,65,69
9894,487,16,11
9900,306,38,36
9904,1168,50,60
9905,1096,50,60
9906,364,57,70
9907,884,64,77
9909,994,65,74
9917,6906,71,47
9924,1560,77,60
9925,6446,51,39
9926,6473,51,39
9927,392,49,41
9928,1529,77,60
9929,398,55,50
9931,318,36,38
9932,701,46,49
9934,900,64,39
9936,851,75,65
9937,2232,60,71
9938,2012,60,71
9939,13182,70,65
9940,13206,70,65
9945,3780,54,54
9946,531,41,72
9947,898,59,74
9959,1800,46,48
9969,1680,67,74
9975,646,66,65
9977,775,66,56
9978,2525,62,69
9980,929,41,70
9981,537,76,67
9982,549,76,67
9983,1189,60,76
9987,529,49,77
9988,810,45,56
9989,1270,75,65
9990,496,77,54
9992,379,61,77
9993,606,77,64
9994,678,67,55
9995,284,48,56
9996,892,72,41
9997,790,54,77
9998,907,48,76
9999,1514,60,61
10000,1504,60,61
10001,1522,9,11
10002,435,48,46
10003,1287,67,60
10004,1266,67,60
10005,9378,36,36
10006,733,33,27
10007,465,46,50
10012,1041,63,66
10013,695,59,39
10015,691,55,70
10019,445,54,70
10020,676,49,69
10021,2014,74,74
10022,909,70,74
10023,330,64,70
10024,570,42,61
10025,621,39,58
10026,493,11,16
10027,251,39,72
10028,9040,75,50
10029,554,70,39
10030,538,62,39
10032,662,68,67
10033,5491,50,50
10034,2378,50,50
10035,662,54,77
10037,9431,60,48
10038,9422,60,48
10039,488,64,74
10040,1717,61,71
10041,907,55,66
10042,637,72,55
10043,420,65,70
10044,979,70,67
10046,894,60,49
10047,1471,61,71
10048,805,77,70
10049,342,62,49
10050,745,72,64
10051,1499,65,50
10052,733,66,77
10053,94,11,11
10054,681,64,39
10055,948,73,77
10056,1132,73,77
10057,768,63,50
10058,314,22,24
10059,749,39,73
10060,163,67,72
10061,675,73,62
10062,1218,45,66
10063,924,71,71
10064,669,51,70
10065,682,74,61
10066,217,11,12
10067,248,24,22
10068,306,49,55
10069,785,70,60
10072,1182,66,69
10074,134,16,16
10075,656,67,65
10076,725,58,70
10077,400,65,72
10078,1622,41,60
10079,1561,41,60
10080,485,74,61
10082,674,77,69
10083,280,7,13
10084,875,33,28
10085,564,50,61
10086,736,55,69
10087,437,57,69
10088,694,77,54
10090,662,60,55
10091,399,62,77
10092,788,77,61
10093,67,66,66
10094,1164,74,69
10095,1248,64,66
10096,1206,64,66
10097,578,57,66
10099,489,63,39
10100,481,55,56
10101,652,69,50
10102,868,64,67
10103,604,67,76
10104,782,41,71
10105,757,71,73
10106,401,76,46
10107,642,42,64
10108,3508,34,33
10109,522,66,39
10110,318,47,39
10111,1678,64,72
10112,618,34,36
10114,1017,28,33
10115,806,28,33
10116,1756,21,35
10117,366,62,70
10118,63,77,77
10119,1290,60,60
10120,1363,77,61
10121,1337,77,61
10122,1218,60,60
10123,551,70,72
10124,706,39,69
10125,950,77,61
10126,564,64,69
10127,463,62,69
10129,495,63,69
10130,3036,34,34
10131,3005,34,34
10132,978,74,69
10133,522,63,70
10134,999,60,54
10135,410,70,64
10136,1464,76,71
10138,444,61,54
10139,416,61,54
10140,429,61,54
10141,448,8,12
10142,561,65,64
10143,867,47,58
10144,241,72,67
10145,245,72,67
10146,454,12,8
10147,293,66,66
10148,426,70,54
10149,509,60,55
10150,1207,54,45
10151,1221,54,45
10152,1192,54,45
10153,1144,39,66
10154,486,50,60
10155,1750,66,73
10156,1740,66,73
10157,717,28,33
10158,1020,37,37
10159,1241,60,48
10160,898,55,60
10161,458,66,57
10164,1395,49,66
10165,772,47,51
10166,754,47,51
10168,471,62,70
10169,794,39,41
10171,783,39,41
10172,363,70,65
10173,601,41,71
10174,1044,58,49
10175,770,45,73
10176,242,62,57
10177,571,45,73
10178,523,45,73
10179,926,73,72
10183,832,48,50
10184,801,48,50
10185,1061,7,12
10186,671,61,74
10187,576,61,42
10188,643,39,51
10189,532,46,76
10190,1116,61,46
10191,449,50,60
10192,1000,50,63
10193,930,50,63
10194,702,67,55
10195,637,73,62
10197,533,61,50
10201,603,39,50
10202,484,60,50
10203,1062,2,8
10204,1014,2,8
10205,431,64,57
10206,767,61,56
10207,771,72,65
10208,1241,63,64
10209,1201,63,64
10210,455,49,68
10211,630,50,61
10212,1740,64,41
10213,1738,64,41
10214,5495,63,59
10215,5451,63,59
10216,351,67,76
10217,814,66,62
10218,76,73,73
10219,540,67,47
10220,621,49,73
10221,820,8,14
10222,778,8,14
10224,280,61,62
10225,1081,57,48
10226,655,71,66
10227,1029,70,47
10228,364,47,73
10229,930,76,49
10230,633,69,39
10234,691,67,46
10236,301,70,64
10238,361,47,57
10239,290,63,61
10240,943,28,28
10241,60038,68,68
10242,264,74,51
10243,345,69,65
10244,755,2,10
10245,546,65,66
10247,616,66,71
10248,515,71,42
10249,529,77,73
10250,21691,72,39
10251,767,73,64
10252,436,61,47
10253,804,60,70
10254,261,73,42
10255,74,65,65
10256,939,65,56
10257,127,12,11
10258,645,45,70
10259,1113,73,67
10260,362,71,70
10261,579,74,60
10262,616,70,51
10263,174,74,42
10264,985,70,54
10265,465,72,70
10266,666,55,67
10267,307,39,69
10268,522,60,54
10269,453,6,2
10270,250,72,66
10271,630,33,28
10272,458,55,48
10273,223,64,70
10274,674,47,66
10276,725,70,50
10277,533,54,50
10278,410,70,61
10279,271,51,63
10280,488,41,39
10281,392,45,56
10282,373,54,70
10283,741,70,59
10284,506,70,49
10285,977,70,77
10286,871,63,60
10287,382,74,61
10290,276,62,70
10291,474,10,9
10292,175,73,41
10293,314,77,62
10294,354,59,66
10295,221,65,70
10296,421,39,69
10298,574,77,60
10299,414,28,27
10300,708,71,41
10303,289,2,6
10306,396,2,4
10307,619,2,13
10308,1135,66,45
10309,599,50,64
10310,561,74,68
10311,818,70,77
10313,673,2,13
10314,576,2,4
10315,575,2,4
10316,511,56,47
10318,355,73,50
10319,750,39,74
10320,799,9,7
10321,326,49,62
10322,479,61,77
10323,445,56,57
10324,586,60,50
10326,480,42,49
10327,440,50,60
10328,708,33,28
10329,832,70,74
10330,635,60,50
10331,886,60,63
10332,1085,55,66
10333,1174,55,65
10334,662,50,63
10335,535,39,70
10337,278,72,67
10338,303,69,65
10339,1762,74,73
10340,553,39,66
10343,1118,72,54
10345,780,46,67
10346,589,50,39
10347,417,61,68
10348,442,39,70
10349,636,56,46
10350,1167,66,60
10351,617,74,41
10352,278,61,63
10353,997,14,14
10354,630,70,49
10355,341,70,64
10356,163,12,7
10357,464,74,63
10358,283,70,64
10359,380,70,57
10360,895,58,64
10361,982,69,67
10362,890,56,60
10363,366,69,57
10364,728,70,54
10365,462,77,64
10366,559,39,41
10367,479,76,59
10368,296,70,64
10370,280,69,57
10371,801,77,64
10372,842,65,47
10373,16287,39,60
10374,667,70,63
10375,1090,70,55
10376,696,70,39
10377,16200,39,60
10378,817,71,63
10379,640,73,76
10381,448,64,77
10383,707,64,48
10384,325,64,70
10385,622,64,48
10386,2162,61,54
10387,635,61,41
10388,304,55,77
10389,388,70,63
10394,15179,39,60
10395,698,45,64
10396,243,74,49
10397,383,76,62
10398,715,62,41
10399,375,66,72
10401,36527,76,46
10402,941,66,55
10403,392,63,70
10404,354,64,77
10407,873,66,74
10411,748,47,42
10416,677,39,46
10418,708,66,77
10420,249,72,66
10421,749,57,64
10422,1114,54,50
10423,484,66,66
10424,348,70,64
10425,206,13,10
10427,594,70,54
10429,1128,66,56
10432,857,71,65
10433,9343,62,62
10439,502,73,74
10440,8956,62,62
10443,405,77,64
10444,455,73,76
10445,721,50,60
10446,2167,54,60
10448,671,73,57
10449,710,39,62
10456,510,70,68
10459,611,57,67
10460,16849,60,60
10461,16821,60,60
10462,16663,60,60
10463,576,39,66
10464,16643,60,60
10465,1640,61,60
10470,136,42,48
10471,394,22,26
10472,670,55,47
10473,943,71,67
10474,484,72,77
10475,212,36,38
10476,1025,55,55
10477,1012,64,64
10478,1392,28,33
10479,1364,28,33
10480,1075,62,76
10481,957,50,60
10482,119,66,67
10484,363,64,64
10485,665,67,77
10486,940,55,41
10493,162,67,66
10504,609,66,76
10505,658,41,62
10506,699,64,39
10507,653,64,39
10509,739,77,50
10510,556,67,77
10512,375,77,64
10516,692,60,46
10517,447,51,48
10520,242,76,77
10525,419,55,61
10526,107,11,12
10527,780,8,7
10528,315,48,50
10529,261,63,61
10531,712,39,65
10534,352,11,7
10536,612,66,39
10540,461,5,10
10544,1454,50,48
10548,1377,50,48
10553,169,63,68
10554,5293,48,75
10558,923,50,61
10561,512,67,57
10563,585,77,60
10565,576,10,6
10576,605,7,10
10577,1210,61,61
10578,448,57,64
10579,325,66,72
10580,432,57,64
10584,629,47,55
10586,524,7,16
10587,1075,41,63
10607,510,67,77
10610,481,46,47
10612,453,64,77
10614,1094,70,50
10615,316,7,8
10616,187,7,11
10618,463,69,54
10619,212,45,46
10620,766,77,67
10621,442,10,4
10622,521,76,55
10623,836,70,50
10624,513,57,67
10626,398,39,59
10628,285,2,4
10632,360,13,10
10633,604,77,67
10634,1407,50,50
10635,504,64,63
10637,125,66,67
10638,3443,77,77
10639,815,61,57
10641,130,63,63
10643,1171,48,66
10646,992,61,46
10647,2623,67,67
10650,400,47,74
10651,186,74,75
10652,775,77,66
10653,1046,66,51
10654,760,61,61
10655,610,73,47
10656,1091,50,70
10657,660,10,9
10658,501,61,61
10659,248,56,47
10661,862,77,61
10662,1233,10,12
10663,518,60,50
10664,400,59,47
10665,474,76,70
10666,351,62,64
10667,478,60,46
10668,563,65,72
10669,534,10,6
10670,679,61,50
10671,855,60,47
10672,501,61,74
10675,438,54,69
10676,586,61,50
10677,535,61,50
10679,666,9,10
10680,766,46,47
10681,692,4,11
10682,703,65,62
10685,375,77,64
10689,398,68,75
10692,845,36,34
10693,571,65,57
10698,417,46,60
10699,384,67,57
10701,894,59,65
10703,1036,46,61
10704,259,64,63
10707,384,66,39
10708,485,76,64
10713,1193,16,16
10716,84721,36,36
10717,1433,56,56
10718,598,50,60
10719,602,50,60
10720,15826,65,55
10721,5233,65,65
10722,1172,50,65
10723,4915,76,76
10724,821,2,12
10725,756,5,2
10726,4736,76,76
10729,674,50,61
10731,4192,58,71
10732,4166,58,71
10734,617,50,61
10736,585,50,61
10738,862,47,60
10739,834,76,65
10740,332,66,66
10742,443,60,46
10745,1559,50,72
10746,318,12,7
10747,1156,61,45
10748,462,67,76
10750,141,49,49
10751,882,37,35
10752,788,7,14
10753,298,47,47
10754,762,37,35
10755,404,45,50
10758,1766,64,64
10760,163,56,74
10765,536,39,66
10770,611,47,61
10774,370,10,4
10779,958,63,75
10786,1500,65,77
10790,1376,60,60
10792,302,76,63
10793,2784,74,74
10795,2774,74,74
10796,427,67,65
10799,361,47,55
10801,391,72,39
10802,148,46,45
10803,341,6,11
10805,535,74,57
10806,803,58,73
10813,875,39,61
10815,316,8,7
10830,877,76,71
10831,872,76,71
10834,596,76,67
10836,629,42,39
10838,6081,35,34
10840,1139,77,50
10841,1111,77,50
10842,882,48,39
10845,670,65,67
10849,972,70,63
10850,851,61,39
10853,128,77,75
10858,399,69,57
10860,185,7,11
10861,595,62,76
10864,309,75,47
10865,539,63,70
10866,809,55,60
10867,227,63,61
10870,300,57,70
10871,329,39,77
10872,446,77,49
10876,517,11,8
10877,727,58,69
10878,1129,16,16
10881,613,41,39
10882,649,46,57
10883,560,13,2
10884,250,57,47
10885,5503,9,9
10886,386,5,2
10889,1237,54,60
10890,1238,54,60
10894,645,76,54
10895,391,77,56
10896,877,65,71
10897,1525,48,71
10898,1523,48,71
10899,1499,60,66
10901,2614,50,60
10902,183,69,70
10903,612,72,74
10904,687,60,77
10905,939,70,75
10906,87605,51,51
10907,310,75,50
10909,224,66,72
10911,808,72,71
10912,428,58,66
10914,873,47,70
10915,3500,74,74
10916,1097,42,70
10917,1073,60,63
10918,374,9,10
10919,2104,76,60
10921,74929,54,67
10922,381,57,70
10923,342,64,63
10924,883,71,74
10925,427,64,77
10926,756,71,64
